id,name,description,logo_url,website,category,subcategories,address
c3c27515-91bd-4cce-b7ac-b031cf7adba2,                                                                                                                Incubateur USE'IN - Batiment des Forges - BU,,,,,,
a3183938-55c2-45e3-bd0b-0bc8a3aae033,IDO-DATA,Concevoir et fournir des produits et services innovants pour prévenir les risques et renforcer la sécurité,https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/fec25958-2c8b-4fa4-954d-1f54a76d88ba,http://ido-data.fr/,,,
3a9078e1-1f1f-4dc3-bc89-c64d38b71d3b,IDOPIA,Idopia - Nous comptons sur vous pour changer le monde,https://upload.prd.hbd.cloud.bpifrance.fr/886673af-8a24-4266-8185-fb0c0497b8be,https://www.idopia.com/,,,
77f6b9e9-397c-4de2-8c76-8fec2ad5457d,IDSIDE,"IDSiDE, Agence de Markting Interactif - Accueil",https://upload.prd.hbd.cloud.bpifrance.fr/2d7fe64f-8cef-40ff-8fca-5544713f444f,http://www.idside.fr/,,,
7627d2e8-ba56-47a5-af7b-a4881f7b5f5f,IDYEE,IDYEE propose des solutions énergétiques pour aider les entreprises à réduire leur empreinte carbone et faire des économies d'énergie.,https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/5a9a7011-7fba-4c64-bbce-ce993fa77534,,,,
00fb8725-d7b4-4b6f-bb27-0ebdcb9bd50a,IDYLLIC TECHNOLOGY,"The inventor of radio frequency barcodes - Startup founded in 2017 - Located in Valence (France) - World leader in chipless technology - Spin-off from the LCIS Laboratory (Grenoble Alpes University, France) - A team of world-class researchers combined with industry specialists.",https://exhibitors.ces.tech/mys_shared/CES25/logos/0014V000046QIfoQAG.png,https://www.idyllic.technology/,,,"""Idyllic Technology Valence, Drom F26000"
596bff58-7e43-43fe-8a39-09663ff3b5b6,IEXEC,Blockchain-based Cloud Computing,https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/cae3b7af-8f06-43ad-8ecf-a2ef17b17640,,,"['#blockchain', '#Cloud Computing']","""25 Rue Jules Valensaut"
4b09eaac-733d-4898-a388-1336c005f420,                                                                                                                                                    69008,,,,,,
9671bddf-b85d-4c2a-a92d-8ef3320b8566,IFEELSMART,Programmation informatique,https://upload.prd.hbd.cloud.bpifrance.fr/eafe765e-9f74-4fbb-97fd-1857dd5f8c4b,http://ifeelsmart.com/,,,
8ed89123-72af-4e16-8538-3f0e3d0d1f69,IFOLLOW,"""iFollow développe des robots autonomes pour optimiser le fonctionnement des entrepôts.",,,,,
cd8caa40-e76f-4c68-af94-3733370a047f,IGNIMOTION,Ignimotion - Diffuse en illimité de l'information,https://upload.prd.hbd.cloud.bpifrance.fr/e9f5ed87-ffbb-46cc-b985-6c27d2638e8a,http://www.ignimotion.com/,,,
432a4098-a716-4228-9b02-229ab67304e5,IGYXOS,"La mission d’Igyxos est de développer des traitements et technologies médicales « First-In-Class » sur le segment de l’infertilité. Igyxos est impliqué dans toutes les phases de développement, de la découverte de cibles prometteuses à l’identification de",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/1d2ef7aa-febb-47b2-942c-caeb4badd7ca,http://,,,
0d7b2002-e1e3-4173-a72b-529b5da2296d,IHMTEK,"""IHMTEK est un studio de développement en réalité virtuelle et augmentée basé à Vienne, proche de Lyon.",,,,,
d286db0a-3962-4a63-9f98-9c23060e8bd8,"Forts de 10 ans d’expérience, notre équipe se spécialise dans la création d’expériences collaboratives (multi-utilisateur) en réalité virtuelle tels que Escape Games VR, Serious Games VR.",,,,,,
18e44e20-e3b6-4ab9-a163-d880b204b208,"Nous accompagnons les entreprises dès la conception jusqu’à la livraison du projet.""",https://www.minalogic.com/wp-content/uploads/2021/09/ihmtek-334x250.png,,,,,
1cef8f72-bfe2-45d0-af26-55dfce21c24e,                                                                                                                                                    38200,,,,,,
6b823e87-56ba-4d8e-a491-72ed4efe68bd,"                                                                                                                VIENNE""",MENDOZA Cesar                                        Gérant,2012,PME,,"Agro-alimentaire,                                                                             Chimie Environnement,                                                                             Infrastructures du numérique,                                                                             Energie Bâtiment,                                                                             ICC,                                                                             Industrie du futur,                                                                             Mobilité,                                                                             NewSpace,                                                                             Santé",
64815f19-c2db-437d-b59d-5a303a1832e5,IIN MEDICAL,iin-medical-fr – La désinfection de sonde d'échographie par des produits de désinfection reçu,https://upload.prd.hbd.cloud.bpifrance.fr/97bd0b92-0806-4143-b1d1-bb5b5b423fc2,http://iin-medical.fr/,,,
282c9388-cadb-445d-ad5e-19c3b50750f4,IKTOS,"Specializing in the development of artificial intelligence solutions applied to chemical research, more specifically medicinal chemistry and new drug design",https://upload.prd.hbd.cloud.bpifrance.fr/6bedfc4e-7592-49a5-a064-0701eba4c6c3,http://iktos.ai/,,,
c1ee65ed-6c4f-4598-8d1a-9405c59080a7,IL ETAIT PLUSIEURS FOIS,"Un site e-commerce qui donne une seconde vie aux vêtements pour enfants depuis la collecte jusqu’à la revente. Engagée pour la consommation responsable, Il Etait Plusieurs Fois s’inscrit dans une volonté d’économie circulaire tout en permettant aux parents d’habiller leurs enfants à des prix raisonnables. Notre mission : simplifier la vie des parents pour qu’acheter de seconde main pour les enfants devienne un réflexe.",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/631e6f97-0e78-406f-b8a7-387064c4ae8f,,,,
222fb1a1-f14c-4641-aa6a-2def8bf178d7,ILEK,Leading electricity supplier that directly connects renewable energy producers and consumers,https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/d6a79bdd-c44d-4760-b92d-faa0b5777826,,,,
f52f614b-bdd1-4a3c-92f2-670ee90297f7,ILIANE,"""Organisé en 3 divisions IT """"Services, Distribution & Cloud"""", nous sommes spécialisés dans la transformation digitale. Nous offrons aux entreprises des solutions globales pour leur Système d’Information depuis 1982. Forte de notre expertise de 150 collaborateurs répartis dans 10 agences, nous garantissons aux professionnels réactivité, proximité et conseil.""",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/04451d91-ce3a-46f3-993c-f5e9aab9f18d,https://www.iliane.fr/,,,
467ac45d-ea22-4028-a0c5-122395672a4a,ILINI,Ilini transforme tout type de contenu média en terrain de jeu pour l’apprentissage des langues.,https://www.minalogic.com/wp-content/uploads/2022/06/ilini-logo.png,,,,"""70 quai Perrache"
50ed14d8-f40e-4e1e-898d-893a954152f7,ILLUMO ROBOTICS,Illumo Robotics – Affordable order fulfillment. Leasing of robotic cells that pick any object from an e-commerce warehouse.,https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/c74389a4-e26b-41a6-b603-7daaea73d4be,,,,
1388d454-8184-4695-b9a4-a90385932030,ILOH,"""Accélérez votre cycle contractuel en vous appuyant sur le collaboratif, juristes et non-juristes.",,,,,
602f8769-9864-476d-a7c5-12afe9f3b165,Suivez et pilotez votre activité grâce au tableau de bord et aux indicateurs 100% personnalisables.,,,,,,
b103bc8a-6925-42bc-a795-8ddf26e429e4,Maîtrisez vos processus contractuels par la finesse des droits d'utilisation. ,,,,,,
6720212a-b450-424c-8b44-368f53f6d4b1,Intégrez le Legal Design dans votre quotidien pour améliorer encore votre relation client !,,,,,,
b03625ff-5119-49ff-9dfd-d6e825d37a14,Entièrement développée en interne ," la sécurité et la souveraineté de vos données sont au cœur de nos innovations.""",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/2aa64eaf-bd0c-4735-a368-0d06efd589cd,https://www.iloh.fr/,,,
bcc6618e-5205-4a95-bcd0-e005ebc9f6ee,ILYA,"ILYA développe des solutions innovantes et écologiques pour réduire l'impact environnemental des gestes du quotidien, en particulier une douche cyclique.",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/b798980e-19b8-4f41-8739-7235211aa6e5,https://www.ilya-tech.fr/,,,
2bb3db8f-1ecb-4420-86db-696373ca92fe,ILYA OLD,"Ilya développe et commercialise des produits permettant de réduire l'impact environnemental des gestes du quotidien, en particulier la douche, à travers un outil de sensibilisation et un système de douche cyclique.",https://upload.prd.hbd.cloud.bpifrance.fr/eab3182b-c75a-41a2-bcf5-d6e6e4b14bbc,http://www.ilya-tech.fr/,,,
cad07678-c9c0-487f-997b-3369ab6aff94,IMACTIS,Guide l'action du radiologue pour atteindre directement un objectif,https://upload.prd.hbd.cloud.bpifrance.fr/d180b263-e2fb-4964-87bb-0e9892433f4c,http://www.imactis.com/,,,
f4bfb606-d565-4205-a76c-6eb4404b401e,IMAGIN VR,"""Société spécialisée dans le domaine de la Réalité Virtuelle qui conçoit et commercialise des solutions immersives, interactives et collaboratives de Réalité Virtuelle Projective. Imagin-VR accompagne les professionnels dans l'intégration des technologies du Virtuel.",,,,,
0e467224-2a7c-48ff-96e5-f9a9ea202724,"Location et Vente de solutions Hardware et Software """"clé en main"""" brevetés :",,,,,,
cec7975b-33f9-41cd-979f-29cf198a9980,"- Cube-VR CAVE à 5 faces de projections,",,,,,,
1d5d684c-3169-4fa3-9e81-8241f124ae37,"- Valise-VR à projection murale ultramobile,",,,,,,
b06c6466-d641-4ebf-ad44-1420a7bf3ccc,"- Software-VR (tous logiciels CAO 3D - Vidéo 360° - Interactions-VR).""",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/f069f629-eb67-446b-84f8-ac2c4d9bc5b3,,,,https://www.imagin-vr.com/,
557f7665-b124-45c1-ab5f-925d229b7fac,IMALIZE,"""Imalize est une société de """"rapid manufacturing""""",,,,,
17458e76-9e88-41cd-b3a8-6a33eace0fff,"Axée clients, nous développons une vision de l'industrie 3.0 qui a pour mission de réduire les cycles de time to market",,,,,,
653b7d6c-4fb3-4438-9346-83153be515b0,et d'optimiser la gestion des stocks de nos clients (lean management),,,,,,
ad5641ec-92ad-429e-b0d9-7e6b1f50d6a6,"Nous aidons nos clients à développer de nouveaux produits, les industrialiser rapidement pour tester des",,,,,,
6ba195bd-66d1-4a89-8349-4d9b54ceafce,"nouveaux marchés, augmenter la réactivité et la flexibilité",,,,,,
d996298a-13f6-49b5-a331-43e3888dde66,"Ainsi que la gestion des stocks de pièces de rechanges dans la mise en place du lean management""",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/0cd6060c-f148-45cb-b921-ab96be4d184e,,,,https://imalize.com/,
97a8437c-82f2-4466-a23b-4b7e739186fe,IMASCAP,"Imascap développe des solutions logicielles pour la planification préopératoire de l'arthroplastie de l'épaule. Le logiciel d'imascap est actuellement la seule solution permettant aux chirurgiens orthopédiques d'être totalement autonome pour une planification,",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/6f5d663c-6e76-4b12-abae-15514c1ab20d,,,,
520a50c4-00fb-4d55-86d6-597d1be4bf86,IMATAG,"""Imatag est un service qui ajoute un filigrane invisible à vos images, sans altérer leur qualité, et les retrouve lorsqu'elles sont utilisées sur le web ou dans des documents imprimés. ",,,,,
ad471836-a64b-433b-ba05-c1fb6e8253b9,"Le client peut ainsi détecter des usages non autorisés, tracer l'origine de fuites, lutter contre l’érosion de sa marque, évaluer les médias gagnés et augmenter le retour sur investissement de sa production de contenu visuel.""",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/702c0093-1f12-4638-8663-3bc692ec7a60,,,,,
d3a75ea0-9a21-4dac-9d01-2ace11ac8844,IMBRIKATION,Agence de création de nouveaux produits et services,https://upload.prd.hbd.cloud.bpifrance.fr/35507852-3705-42f4-bc9b-3d6525c9f562,http://imbrikation.fr/,,,
c6f4e394-6702-4fbb-91bd-750f4c43451f,IMEON ENERGY,"""IMEON RÉINVENTE L’ONDULEUR SOLAIRE !",,,,,
37a35241-a19a-46d2-8d22-eaca5c1e8a70,"IMEON ENERGY, leader des onduleurs solaires hybrides intégrant une Intelligence Artificielle.",,,,,,
4f5265b5-8394-4b8a-9aba-cb9bdd8a2bb8,"contact@imeon-energy.com""",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/85cc21bf-c4b7-482c-b8ef-49ed9ae33141,,,,https://imeon-energy.com/,
a93d3d8b-5c53-4d13-8042-cfec44a661a8,IMMERSION,"Expert européen de la réalité virtuelle, réalité augmentée, et des solutions collaboratives pour le monde de l’industrie et de la recherche.",https://upload.prd.hbd.cloud.bpifrance.fr/9bebfb65-1947-437f-8e8a-e777c222c6ee,http://www.immersion.fr/,,,
bed51a1d-3d1b-4a4b-96dd-22e6b6a4a751,IMMERSIVE EXPERIENCE,Nous organisons des formations en startups : immergez-vous dans leur quotidien de quelques jours à plusieurs mois !,https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/f10508ca-cbcb-407b-a191-895744fa2319,https://immersiveexperience.fr/,,,
a561f292-aea1-4f06-bd45-6a377d72d6d5,IMMERSIVE FACTORY,Virtual Reality training exercices for HSE (Health Safety and Environment),https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/1cbee834-090c-4b00-b37e-d5ac5113020c,,,,
e2e9fa21-20e3-43cb-be56-12b70c08c690,IMMOFACILE,"Immo Facile propose un panel de solutions innovantes nécessaires au développement de l'activité des professionnels de l'immobilier, logiciel, site web, etc .. Le groupe accompagne plus de 9000 clients et est une entreprise spécialisée dans l'apport de solutions aux professionnels de l'immobilier.",https://upload.prd.hbd.cloud.bpifrance.fr/awsS3-assets/Startup_Logo/H1RIlEtDG.jpg%3Foh%3D1e25c1f0357e92307beae8d4aca70891%26oe%3D5A8CD30C,http://www.immo-facile.com/,,"['#service', '#commerciales', '#logiciel', '#immobilier', '#agences', '#développement', '#innovant']",
d69bf94a-e9ef-4039-9316-0ab123c7fe60,IMMUNRISE BIOCONTROL FRANCE,Développer des solutions de biocontrôles à base de microorganismes marins.,https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/709affd5-2621-4099-a518-71eb02061be5,http://www.immunrisebiocontrol.fr/,,,
cb1de196-bc37-42ac-b41d-e6c1c9bd881c,IMPACT PLUS,Réduire l'impact carbone de la publicité numérique : Mesurer / Réduire / Valoriser,https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/164136cc-b59c-4eac-b503-919175c2c26a,,,,
c66c81b8-7a9b-4740-9ea9-2a94cb8cfbbd,IMPACT+,Page d'accueil - Impact+,https://upload.prd.hbd.cloud.bpifrance.fr/3a9b6a3a-6b3f-4193-973e-689f12fb73e6,http://impact-plus.fr/,,,
01d36461-1182-4bcc-bf9d-82ce809c1d6f,IMPACTVEST LTD,Redefining impact investing through innovation and technology,https://upload.prd.hbd.cloud.bpifrance.fr/a01d6089-bf4a-447c-9818-1761a3a2ced1,https://www.impactvest.group/,,,
59b0a1ad-5a6f-46f3-b707-f4749e229073,IMPAK FINANCE FRANCE,"""impak veut repenser l'argent afin qu'il soit créé et utilisé au service de l'humain et de la planète, pour la croissance de l'économie d'impact. Pour cela, nous avons développé 2 offres:",,,,,
48606b80-d9dd-41a4-8489-8c2a6ff7285d,"1. impak IS²: un outil SaaS de gestion de l'impact pour investisseurs professionnels, basé sur l'Impact Management Project et les Objectifs de développement durable de l'ONU",,,,,,
59c4e01a-4989-4ddf-a307-c039a6831da9,"2. impak.eco: une plateforme web B2C qui permets à des entreprises d'impact de se connecter à des consommateurs et des investisseurs""",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/f17a1fb7-a1d6-4649-b2c6-cb7159e0e63a,,,,https://www.impak.eco/fr/,
5ec32de7-a1f3-4355-bf35-271894c1ec10,IMPALA,"""Impala aide les jeunes dans leur orientation avec un outil simple et amusant, pour apprendre à se connaitre, découvrir leurs forces, leurs valeurs et leur projet.",,,,,
cab72228-34f1-4993-930b-01335fa178be,"Impala inscrit son approche de l’orientation dans la durée, proposant aux élèves d’acquérir, à travers un outil de e-learning personnalisé et ludique, les compétences nécessaires pour s’autonomiser et faire des choix.""",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/3ea6d10e-c738-4ab5-ae51-a062f53731a2,,,,https://impala.in/,
4d91d094-74d5-49fb-9867-e28aa46fdebe,IMPALA HUB FRANCE,"""Impala Hub is a data-based and AI-powered B2B platform for plastic alternatives to reduce environmental impact of fossil-based plastics (pollution and carbon emissions).",,,,,
26f75760-e6f3-4a7b-9e3e-7f275f6b7025,We support consumer goods manufacturing companies looking for sustainable materials.,,,,,,
81a38a34-a29f-49cb-82b4-79552c2fcf37,"As a member and endorser of the Business Coalition for a Global Plastics Treaty, we provide our solution to the brands and retailers: https://www.businessforplasticstreaty.org/endorsers#brand-owners-and-retailers.""",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/ea20fed4-8d0e-4a14-bce3-ae6b0211c2f2,['##impalahub'],,,https://www.impalahub.com/,
38b5c405-9282-4410-af01-6307b78d72fc,IMPETO MEDICAL,Impeto Medical développe une technologie non invasive qui analyse les activités des glandes sudoripares pour détecter les premiers stades du diabète.,https://upload.prd.hbd.cloud.bpifrance.fr/48af05fd-c628-4add-ba02-9304e84e2349,http://impeto-medical.com/,,,
2708491b-c11f-4593-b6b9-65e2e0a6f611,IMPEX FOOD,Un partenaire fiable travaillant avec les principales entreprises laitières commercialisant des produits laitiers et des ingrédients alimentaires,https://upload.prd.hbd.cloud.bpifrance.fr/6b812b9a-83c3-4d01-97db-ff60a8bd0665,http://www.impexfood.cz/,,,
9106314a-804b-40d5-9a83-be06552abb24,IMPIKA,"Un leader dans la conception, la production et la vente de solutions d'impression jet d'encre de production",https://upload.prd.hbd.cloud.bpifrance.fr/137b8323-ad47-4f72-ab18-46faa856fe6e,http://impika.com/,,,
66a956e4-b750-4c01-9866-972e1fa7396c,IMPLICITY,"""IMPLICITY a développé une plateforme de télésurveillance pour les patients équipés de stimulateurs cardiaques et de défibrillateurs connectés.",,,,,
cfa5861e-9535-4ccb-9006-240de515fd7f," Destinée aux cardiologues et aux professionnels de santé, elle automatise le suivi à distance de leurs patients.""",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/8a832edd-f383-4f66-a2f3-fbf4b2869456,,,,http://,
fcb1306d-2d48-45a2-8a30-4d2f68f4477e,IMPULSION38,"""IMPULSION propose une pépinière de talents et de compétences variées pour le succès de votre entreprise. Nos profils : Un vivier permanent de 20 cadres expérimentés et dynamiques au professionalisme reconnu et immédiatement opérationnels pour la réussite de vos projets.",,,,,
0af806e7-998c-49dd-9106-9b05c298ca78,-Une association autogérée depuis 1993,,,,,,
81787993-1de7-419a-a251-54e64e1509da,-20 membres actifs selectionnés et motivés,,,,,,
e3daf177-00d8-463d-b022-12d0e155daa6,-Un réseau de 100 contacts professionnels,,,,,,
5c72ed61-547e-4ddc-b13d-738f52e5f89f,-Un lien privilégié avec les professionnels du recrutement et les décideurs,,,,,,
e923750e-9dd5-4391-913a-1c8db2a73c84,-Une démarche résau active et élargie,,,,,,
029d51ee-6af5-45dd-a08f-792322cac15a,"Notre valeur ajoutée, une dynamique de groupe où chacun :",,,,,,
6074eb24-87a3-4217-973c-7caf645d9a6c,-Anime à tour de rôle une réunion hebdomadaire.,,,,,,
e01a9c56-4b8e-47a8-b73f-ad1043b9e66a,-Va à la rencontre des entreprises et developpe son réseau.,,,,,,
19ad4ec8-54c7-48d2-a3b6-a9a761b31a08,"-Elargit ses compétences par l’organisation et la modération d’ateliers ou par la participation à des formations.""",https://www.minalogic.com/wp-content/uploads/2021/04/impulsion-38-334x250.png,,,,,
9e46c534-0361-4569-b690-44c52f0f5b38,IN THE MEMORY,L’intelligence augmentée au service des décisions du retail.,https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/008e1abb-b82c-49b7-9e8c-636fa4d5a494,https://www.inthememory.com/,,,
627793f0-ea04-45a9-b528-092ab6a27786,IN&MOTION,"In&motion conçoit, développe et assemble des systèmes intelligents de protection embarqués. Intégrateur de technologies, la première réalisation est le gilet airbag pour les skieurs de compétition, intégré dans une veste du fabricant suédois POC.",https://www.minalogic.com/wp-content/uploads/2020/07/minalogic-member-fr-logo-inemotion.png,,,,"""178 route de Cran-Gevrier"
111e3f6a-c5c2-4754-9f5e-34dbd284737a,IN'AIR SOLUTIONS,Tout sur l'achat hypothécaire et la rénovation domiciliaire avec incitatifs,https://upload.prd.hbd.cloud.bpifrance.fr/4f1b871c-48cd-40ed-a764-14f2ab4f2658,http://www.inairsolutions.fr/,,,
5a37c88f-b7ae-48a9-8aa9-ee22e619d59a,IN-SPIR,In-Spir : Donnez une dimension olfactive à votre espace,https://upload.prd.hbd.cloud.bpifrance.fr/d204e338-1055-4b72-b253-810d7fdec09b,http://in-spir.co/,,,
56a70d98-6744-4e04-8e28-39f5bb95db9d,IN-WEBO,Solutions d'authentification à 2 facteurs inWebo et API 2fa,https://upload.prd.hbd.cloud.bpifrance.fr/a8386038-35a1-4f67-8d21-e7b1494b4c37,http://www.in-webo.com/,,,
ed0975fc-ef37-438a-a528-cbe23d5a7031,INADVANS,"Développe des services dédiés aux stratégies digitales des secteurs réglementés de la santé : industrie de santé, assurance et professionnels de santé",https://upload.prd.hbd.cloud.bpifrance.fr/2951eaba-3fa0-400c-854d-312f91a7b10c,http://inadvans.com/,,,
056bcee1-9dee-496b-a5c9-d696651d2353,INALVE,An innovative proprietary process for the cultivation of microalgae allowing a more efficient use of natural resources and a harvested biomass with unique properties,https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/eb2a4b94-ea33-40ec-8c20-303961498de8,,,,
3b1f8c7f-5b08-4050-96cb-d98c358af1b6,INATO,AI-powered patient recruitment,https://upload.prd.hbd.cloud.bpifrance.fr/awsS3-assets/Startup_Logo/SyGWNDuvz.com/t_api_images/utqinsmmjt1fvlyqbrod,,,['#Pharmaceutical'],
ce0679c4-0821-4420-b3cb-f4f88b8bfe94,INBOUND INTELLIGENCE SOLUTION,"With niiwaa you can: - watch your entire ecosystem - get relevant tenders related to your business - receive qualified weaksignals You query her in your languge, she takes into account all languages included in your subscription. You customize her on relevant lists such as your customers, your prospects, targeted territories.",https://storageprdv2inwink.blob.core.windows.net/1a2965b3-2132-40f9-983f-3f92a35743fe/713c18a2-7240-449e-ad96-445bd71d0e8a1,https://vivatechnology.com/partners/www.niiwaa.com,,,ANNECY
1b10c47e-3ddc-42a4-ba85-b83a325e0281,INCARI-LABS,"Incari-Labs, R&D entity of Incari, a technology and software company revolutionizing the human-machine interface (HMI) landscape. Through our state-of-the-art technologies, we enable various industries to turn HMI systems from concept into reality. Our platform streamlines HMI development, promoting efficient collaboration between designers and engineers. Based low-code, we make tech development more user-friendly. Our AI bridges the gap between stochastic evaluation and discrete computation. Incari Studio is a pioneering All-in-One HMI development platform, enabling rapid creation of user-interfaces from concept to implementation. It simplifies the development process with a focus on No-Code programming for intuitive use. Incari Inna, our AI driven assistant, generates logic on user input in natural language and supports HMI developers in their daily work. In the future, Inna will gain more functionality to even generate assets.",https://storageprdv2inwink.blob.core.windows.net/1a2965b3-2132-40f9-983f-3f92a35743fe/8dc6d7d8-c95a-4857-bde4-f64014af540e1,https://vivatechnology.com/partners/://www.incari.com/,,,VALBONNE
ab1eccec-1857-4d2e-b532-583eb3819eb8,INCENTEEV,"""Incenteev est la plate-forme de coaching digital des forces de ventes pour accompagner les transformations des grandes organisations commerciales.",,,,,
820275d1-c6c6-447f-8d2f-55681bf2b829,"Incenteev replace l'humain au cœur des équipes, avec une efficacité directe sur le chiffre d'affaire et la rétention des meilleurs collaborateurs.",,,,,,
717ef6da-5f55-4d92-a719-5acc175db865,INCEPTIVE,"Inceptive est une société de conseil et ingénierie en intelligence artificielle qui accompagne les entreprises de bout-en-bout, de la stratégie à l’industrialisation, dans leurs projets IA. Inceptive développe et utilise des technologies propriétaires pour l’ensemble de ses solutions, garantissant ainsi un très haut niveau de transparence, d’indépendance technologique et de souveraineté des données à ses clients.",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/f58b966f-d0b0-4039-80d6-dc1a2e6e2a82,https://www.inceptive.tech/,,,"""4 BOULEVARD EDOUARD REY"
dfdc72f7-e58d-4809-9e4c-12e896b4ac46,INCEPTIVE & OCI,"""OCI et Inceptive unissent leurs expertises pour propulser l’intelligence artificielle au cœur de la transformation numérique des entreprises françaises.",,,,,
691792b4-1c1a-4fd9-8721-9b3d03627be1,Présentation des sociétés :,,,,,,
47584265-6f9e-47db-81f2-1b10812d4591,"• OCI : Spécialisé dans la transformation numérique et les services informatiques, le Groupe OCI accompagne les entreprises dans leur transition digitale en proposant des solutions personnalisées en infrastructure IT, cybersécurité et digitalisation des processus métiers. ￼",,,,,,
20ea8451-32cf-4801-a953-e5a0937b3726,"• Inceptive : Cabinet de conseil et d’ingénierie en intelligence artificielle qui offre un accompagnement complet aux entreprises, de la stratégie à l’industrialisation, en développant des solutions sur mesure qui mettent l’IA au service du réel. ￼",,,,,,
6a2ae3e0-66e5-42f3-b079-603e48874e70,Synergies développées :,,,,,,
f225f2c7-7747-45de-a062-dcbbe0c24210,"Ce partenariat stratégique vise à intégrer l’IA de manière fluide et efficace au sein des entreprises, en combinant les compétences complémentaires des deux entités. Le programme « AI Evolution Pathway » d’Inceptive, structuré en quatre étapes clés (conférence immersive, diagnostic, définition de l’approche et mise en œuvre), bénéficie de l’expertise d’OCI en services informatiques et digitaux, garantissant une adoption réussie de l’IA dans l’environnement technologique des clients. ￼",,,,,,
378ec50b-c964-4b8d-b664-bcc80549d0bb,"Les solutions proposées sont conçues dans le respect des normes les plus strictes en matière de confidentialité et de sécurité des données, assurant une digitalisation sereine et responsable. De plus, grâce au statut d’expert Data & IA auprès de Bpifrance, Inceptive permet aux clients de bénéficier de subventions couvrant jusqu’à 50 % des coûts liés aux projets IA, offrant ainsi une opportunité unique d’investir dans l’intelligence artificielle de façon maîtrisée. ￼",,,,,,
bfc90071-de8c-490a-ac81-011f6f4a0590,"Ensemble, OCI et Inceptive répondent au besoin croissant des entreprises de moderniser leurs infrastructures technologiques et d’intégrer des solutions d’IA de manière sécurisée et efficace, améliorant ainsi leur productivité, compétitivité et capacité d’innovation.""",https://cdn-assets.inwink.com/e3d94d99-ffd5-4dcb-a655-6f0f2cd6d139/ba5f3f3e-a83d-4672-b3a2-9462584ce7e0,"['CYBERSECURITE', 'tech&solutions', 'WOMEN IN TECH', 'IA']",,,Site web non disponible,
66e57ddf-2e30-4086-9273-0da4f9fc4341,INCEPTO MEDICAL,Incepto Medical cocrée et distribue des applications d’intelligence artificielle pour l’imagerie médicale via une plateforme unifiée.,https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/273bc108-7655-4e40-a919-46db9f85b347,https://incepto-medical.com/,,,
2ee81155-34a8-41cb-aa05-e0e543440a8b,INCH,Communication platform for housing that improves relations between property managers and residents,https://upload.prd.hbd.cloud.bpifrance.fr/awsS3-assets/Startup_Logo/HkMbI_lwG.jpg%3Foh%3D45eec440128c6ab4cdf48217aeb2c355%26oe%3D5AC79CEF,,,"['#communiquer', '#confiance', '#fournisseurs', '#incidents', '#gestionnaire', '#gestion', '#facilement', '#déjà', '#sms', '#inch', '#les', '#échanger', '#demandes', '#communication', '#permet', '#tout', '#font', '#faciliter', '#clients', '#email']",
d09a1542-ad7a-41b1-80ca-0218c794ab9a,INCLUSIVITY SOLUTIONS,"Inclusivity Solutions is an embedded insurance Insurtech and one of the globally recognised “Inclusive Fintech 50”. Through our Open API based digital insurance platform combined with specialist insurance expertise, we seamlessly weave insurance into trusted products and services, making appropriate and affordable insurance accessible to emerging consumers at their fingertips. By doing so, we safeguard lives, health and businesses of consumers whilst simultaneously offering our distribution partners the opportunity to attract new customers, retain existing customers and drive new revenue streams. We have launched digital insurance initiatives across 8 African countries and counting. We have around 3 million customers on our platform. We have partnered with some of the biggest brands on the continent- MNOs like Orange, Airtel, MTN, Safaricom, banks like FNB, Stanbic, Equity Bank and digital native fintechs like MFS Africa, MPost, Instafinance etc.",https://storageprdv2inwink.blob.core.windows.net/1a2965b3-2132-40f9-983f-3f92a35743fe/14fe1e01-eb5d-4781-9543-22ca30451ce51,https://inclusivitysolutions.com/,,,CAPE TOWN
